ObjectID,KiloNBR,BlockAddress,CMID,CMAgency,Date,Type,Status,Score,Side
1521235,LHP200109001513,1100 BLOCK BISHOP ST,Honolulu_PD_HI_LHP200109001513_060,"Honolulu PD, HI",01/10/2020 04:12:00 AM +0000,THEFT/LARCENY,M,100,1917
1521236,LHP200109001644,1000 BLOCK S KING ST,Honolulu_PD_HI_LHP200109001644_060,"Honolulu PD, HI",01/10/2020 05:49:00 AM +0000,THEFT/LARCENY,M,100,1918
1521237,LHP200109001646,1100 BLOCK HASSINGER ST,Honolulu_PD_HI_LHP200109001646_079,"Honolulu PD, HI",01/10/2020 05:51:00 AM +0000,ARSON,M,100,1919
1521238,LHP200109001651,CALIFORNIA AVE&MANGO ST,Honolulu_PD_HI_LHP200109001651_064,"Honolulu PD, HI",01/10/2020 05:53:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,1920
1521239,LHP200109001683,3700 BLOCK KAM HWY,Honolulu_PD_HI_LHP200109001683_079,"Honolulu PD, HI",01/10/2020 06:18:00 AM +0000,ARSON,M,100,1921
1521240,LHP200109001690,590200 BLOCK KAM HWY,Honolulu_PD_HI_LHP200109001690_077,"Honolulu PD, HI",01/10/2020 06:19:00 AM +0000,MOTOR VEHICLE THEFT,M,100,1922
1521241,LHP200109001709,KALAKAUA AVE&PAOAKALANI AVE,Honolulu_PD_HI_LHP200109001709_060,"Honolulu PD, HI",01/10/2020 06:42:00 AM +0000,THEFT/LARCENY,M,100,1923
1521242,LHP200109001727,2000 BLOCK KALIA RD,Honolulu_PD_HI_LHP200109001727_060,"Honolulu PD, HI",01/10/2020 06:57:00 AM +0000,THEFT/LARCENY,M,100,1924
1521243,LHP200109001735,800 BLOCK 15TH AVE,Honolulu_PD_HI_LHP200109001735_050,"Honolulu PD, HI",01/10/2020 07:02:00 AM +0000,BURGLARY,M,100,1925
1521244,LHP200109001749,1100 BLOCK KAMOKILA BLVD,Honolulu_PD_HI_LHP200109001749_180,"Honolulu PD, HI",01/10/2020 07:17:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,1926
1521245,LHP200109001781,1500 BLOCK LILIHA ST,Honolulu_PD_HI_LHP200109001781_140,"Honolulu PD, HI",01/10/2020 07:52:00 AM +0000,VANDALISM,M,100,1927
1521246,LHP200109001791,2400 BLOCK KALAKAUA AVE,Honolulu_PD_HI_LHP200109001791_220,"Honolulu PD, HI",01/10/2020 08:00:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,1928
1521247,LHP200109001796,100 BLOCK ULUNIU AVE,Honolulu_PD_HI_LHP200109001796_050,"Honolulu PD, HI",01/10/2020 08:07:00 AM +0000,BURGLARY,M,100,1929
1521249,LHP200109001866,KANOA ST&PUA LN,Honolulu_PD_HI_LHP200109001866_220,"Honolulu PD, HI",01/10/2020 09:08:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,1930
1521250,LHP200109001868,AKEPO LN&N KING ST,Honolulu_PD_HI_LHP200109001868_220,"Honolulu PD, HI",01/10/2020 09:10:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,1931
1521251,LHP200109001869,910100 BLOCK PAPIPI RD,Honolulu_PD_HI_LHP200109001869_040,"Honolulu PD, HI",01/10/2020 09:10:00 AM +0000,ASSAULT,M,100,1932
1521252,LHP200109001905,KAIULANI AVE&PRINCE EDWARD ST,Honolulu_PD_HI_LHP200109001905_180,"Honolulu PD, HI",01/10/2020 09:47:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,1933
1521916,LHP200110000021,800 BLOCK KAM HWY,Honolulu_PD_HI_LHP200110000021_060,"Honolulu PD, HI",01/10/2020 10:25:00 AM +0000,THEFT/LARCENY,M,100,1934
1521917,LHP200110000056,N HOTEL ST&NUUANU AVE,Honolulu_PD_HI_LHP200110000056_240,"Honolulu PD, HI",01/10/2020 11:24:00 AM +0000,DISTURBING THE PEACE,M,100,1935
1521918,LHP200110000065,KAMAKEE ST&WAIMANU ST,Honolulu_PD_HI_LHP200110000065_210,"Honolulu PD, HI",01/10/2020 11:39:00 AM +0000,DUI,M,100,1936
1521919,LHP200110000069,1100 BLOCK WAIMANO HOME RD,Honolulu_PD_HI_LHP200110000069_060,"Honolulu PD, HI",01/10/2020 11:41:00 AM +0000,THEFT/LARCENY,M,100,1937
1521920,LHP200110000075,700 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_LHP200110000075_064,"Honolulu PD, HI",01/10/2020 11:51:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,1938
1521921,LHP200110000098,300 BLOCK N SCHOOL ST,Honolulu_PD_HI_LHP200110000098_050,"Honolulu PD, HI",01/10/2020 12:25:00 PM +0000,BURGLARY,M,100,1939
1521922,LHP200110000101,1600 BLOCK KAPUA LN,Honolulu_PD_HI_LHP200110000101_064,"Honolulu PD, HI",01/10/2020 12:29:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,1940
1521923,LHP200110000103,700 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_LHP200110000103_064,"Honolulu PD, HI",01/10/2020 12:33:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,1941
1521924,LHP200110000104,1400 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200110000104_210,"Honolulu PD, HI",01/10/2020 12:34:00 PM +0000,DUI,M,100,1942
1521925,LHP200110000135,1700 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200110000135_080,"Honolulu PD, HI",01/10/2020 01:48:00 PM +0000,ASSAULT,M,100,1943
1521926,LHP200110000145,2400 BLOCK KOA AVE,Honolulu_PD_HI_LHP200110000145_060,"Honolulu PD, HI",01/10/2020 02:17:00 PM +0000,THEFT/LARCENY,M,100,1944
1521927,LHP200110000150,1400 BLOCK AALA ST,Honolulu_PD_HI_LHP200110000150_064,"Honolulu PD, HI",01/10/2020 02:26:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,1945
1521928,LHP200110000152,981000 BLOCK MOANALUA RD,Honolulu_PD_HI_LHP200110000152_080,"Honolulu PD, HI",01/10/2020 02:27:00 PM +0000,ASSAULT,M,100,1946
1521929,LHP200110000191,911100 BLOCK NAMAHOE ST,Honolulu_PD_HI_LHP200110000191_060,"Honolulu PD, HI",01/10/2020 03:54:00 PM +0000,THEFT/LARCENY,M,100,1947
1521930,LHP200110000217,460000 BLOCK EMEPELA PL,Honolulu_PD_HI_LHP200110000217_060,"Honolulu PD, HI",01/10/2020 04:19:00 PM +0000,THEFT/LARCENY,M,100,1948
1521931,LHP200110000284,300 BLOCK N KUAKINI ST,Honolulu_PD_HI_LHP200110000284_040,"Honolulu PD, HI",01/10/2020 04:54:00 PM +0000,ASSAULT,M,100,1949
1521932,LHP200110000286,0 BLOCK LEWA PL,Honolulu_PD_HI_LHP200110000286_064,"Honolulu PD, HI",01/10/2020 04:56:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,1950
1521933,LHP200110000320,1500 BLOCK MEYERS ST,Honolulu_PD_HI_LHP200110000320_077,"Honolulu PD, HI",01/10/2020 05:22:00 PM +0000,MOTOR VEHICLE THEFT,M,100,1951
1521934,LHP200110000322,911000 BLOCK POLOLIA ST,Honolulu_PD_HI_LHP200110000322_077,"Honolulu PD, HI",01/10/2020 05:22:00 PM +0000,MOTOR VEHICLE THEFT,M,100,1952
1521935,LHP200110000325,850000 BLOCK FARRINGTON HWY,Honolulu_PD_HI_LHP200110000325_140,"Honolulu PD, HI",01/10/2020 05:24:00 PM +0000,VANDALISM,M,100,1953
1521936,LHP200110000331,680100 BLOCK AU ST,Honolulu_PD_HI_LHP200110000331_064,"Honolulu PD, HI",01/10/2020 05:32:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,1954
1521937,LHP200110000334,660100 BLOCK KAM HWY,Honolulu_PD_HI_LHP200110000334_040,"Honolulu PD, HI",01/10/2020 05:31:00 PM +0000,ASSAULT,M,100,1955
1521938,LHP200110000350,940800 BLOCK UKEE ST,Honolulu_PD_HI_LHP200110000350_077,"Honolulu PD, HI",01/10/2020 05:47:00 PM +0000,MOTOR VEHICLE THEFT,M,100,1956
1521939,LHP200110000351,680000 BLOCK AU ST,Honolulu_PD_HI_LHP200110000351_077,"Honolulu PD, HI",01/10/2020 05:47:00 PM +0000,MOTOR VEHICLE THEFT,M,100,1957
1521940,LHP200110000367,910900 BLOCK NORTH RD,Honolulu_PD_HI_LHP200110000367_050,"Honolulu PD, HI",01/10/2020 05:55:00 PM +0000,BURGLARY,M,100,1958
1521941,LHP200110000382,2100 BLOCK KAUHANA ST,Honolulu_PD_HI_LHP200110000382_064,"Honolulu PD, HI",01/10/2020 06:06:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,1959
1521942,LHP200110000388,660100 BLOCK KAM HWY,Honolulu_PD_HI_LHP200110000388_050,"Honolulu PD, HI",01/10/2020 06:10:00 PM +0000,BURGLARY,M,100,1960
1521943,LHP200110000391,2100 BLOCK 10TH AVE,Honolulu_PD_HI_LHP200110000391_064,"Honolulu PD, HI",01/10/2020 06:12:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,1961
1521944,LHP200110000403,1900 BLOCK KAM IV RD,Honolulu_PD_HI_LHP200110000403_140,"Honolulu PD, HI",01/10/2020 06:20:00 PM +0000,VANDALISM,M,100,1962
1521945,LHP200110000411,1400 BLOCK ALENCASTRE ST,Honolulu_PD_HI_LHP200110000411_077,"Honolulu PD, HI",01/10/2020 06:26:00 PM +0000,MOTOR VEHICLE THEFT,M,100,1963
1521946,LHP200110000434,200 BLOCK AKAMAINUI ST,Honolulu_PD_HI_LHP200110000434_064,"Honolulu PD, HI",01/10/2020 06:44:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,1964
1521947,LHP200110000457,411500 BLOCK KALANIANAOLE HWY,Honolulu_PD_HI_LHP200110000457_140,"Honolulu PD, HI",01/10/2020 06:58:00 PM +0000,VANDALISM,M,100,1965
1521948,LHP200110000476,951200 BLOCK MEHEULA PKWY,Honolulu_PD_HI_LHP200110000476_170,"Honolulu PD, HI",01/10/2020 07:04:00 PM +0000,SEX CRIMES,M,100,1966
1521949,LHP200110000480,1200 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200110000480_100,"Honolulu PD, HI",01/10/2020 07:06:00 PM +0000,FRAUD,M,100,1967
1521950,LHP200110000495,2300 BLOCK PALOLO AVE,Honolulu_PD_HI_LHP200110000495_110,"Honolulu PD, HI",01/10/2020 07:16:00 PM +0000,FRAUD,M,100,1968
1521951,LHP200110000499,4200 BLOCK WAIALAE AVE,Honolulu_PD_HI_LHP200110000499_140,"Honolulu PD, HI",01/10/2020 07:20:00 PM +0000,VANDALISM,M,100,1969
1521952,LHP200110000500,2300 BLOCK JENNIE ST,Honolulu_PD_HI_LHP200110000500_140,"Honolulu PD, HI",01/10/2020 07:19:00 PM +0000,VANDALISM,M,100,1970
1521953,LHP200110000516,910400 BLOCK KOMOHANA ST,Honolulu_PD_HI_LHP200110000516_110,"Honolulu PD, HI",01/10/2020 07:29:00 PM +0000,FRAUD,M,100,1971
1521954,LHP200110000523,1600 BLOCK GULICK AVE,Honolulu_PD_HI_LHP200110000523_175,"Honolulu PD, HI",01/10/2020 07:37:00 PM +0000,SEX CRIMES,M,100,1972
1521955,LHP200110000524,440100 BLOCK KALENAKAI PL,Honolulu_PD_HI_LHP200110000524_140,"Honolulu PD, HI",01/10/2020 07:38:00 PM +0000,VANDALISM,M,100,1973
1521956,LHP200110000528,3200 BLOCK AHINAHINA PL,Honolulu_PD_HI_LHP200110000528_140,"Honolulu PD, HI",01/10/2020 07:39:00 PM +0000,VANDALISM,M,100,1974
1521957,LHP200110000562,620200 BLOCK EMERSON RD,Honolulu_PD_HI_LHP200110000562_060,"Honolulu PD, HI",01/10/2020 08:00:00 PM +0000,THEFT/LARCENY,M,100,1975
1521958,LHP200110000564,800 BLOCK ALA LILIKOI ST,Honolulu_PD_HI_LHP200110000564_060,"Honolulu PD, HI",01/10/2020 08:01:00 PM +0000,THEFT/LARCENY,M,100,1976
1521959,LHP200110000579,910900 BLOCK NORTH RD,Honolulu_PD_HI_LHP200110000579_150,"Honolulu PD, HI",01/10/2020 08:12:00 PM +0000,WEAPONS,M,100,1977
1521960,LHP200110000594,4200 BLOCK WAIALAE AVE,Honolulu_PD_HI_LHP200110000594_140,"Honolulu PD, HI",01/10/2020 08:19:00 PM +0000,VANDALISM,M,100,1978
1521961,LHP200110000733,940600 BLOCK PALAI ST,Honolulu_PD_HI_LHP200110000733_060,"Honolulu PD, HI",01/10/2020 09:47:00 PM +0000,THEFT/LARCENY,M,100,1979
1521962,LHP200110001038,2200 BLOCK ALOHA DR,Honolulu_PD_HI_LHP200110001038_050,"Honolulu PD, HI",01/11/2020 12:47:00 AM +0000,BURGLARY,M,100,1980
1521963,LHP200110001058,1600 BLOCK KALAKAUA AVE,Honolulu_PD_HI_LHP200110001058_060,"Honolulu PD, HI",01/11/2020 12:55:00 AM +0000,THEFT/LARCENY,M,100,1981
1521964,LHP200110001912,0 BLOCK N HOTEL ST,Honolulu_PD_HI_LHP200110001912_040,"Honolulu PD, HI",01/11/2020 08:54:00 AM +0000,ASSAULT,M,100,1982
1521965,LHP200110001929,1300 BLOCK GULICK AVE,Honolulu_PD_HI_LHP200110001929_220,"Honolulu PD, HI",01/11/2020 09:10:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,1983
1521966,LHP200110001937,1600 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_LHP200110001937_064,"Honolulu PD, HI",01/11/2020 09:16:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,1984
1521967,LHP200110000671,890100 BLOCK FARRINGTON HWY,Honolulu_PD_HI_LHP200110000671_050,"Honolulu PD, HI",01/10/2020 09:04:00 PM +0000,BURGLARY,M,100,1985
1521968,LHP200110000691,1000 BLOCK BISHOP ST,Honolulu_PD_HI_LHP200110000691_060,"Honolulu PD, HI",01/10/2020 09:18:00 PM +0000,THEFT/LARCENY,M,100,1986
1521969,LHP200110000696,951100 BLOCK MAKAIKAI ST,Honolulu_PD_HI_LHP200110000696_060,"Honolulu PD, HI",01/10/2020 09:20:00 PM +0000,THEFT/LARCENY,M,100,1987
1521970,LHP200110000705,840700 BLOCK ALA MAHIKU ST,Honolulu_PD_HI_LHP200110000705_079,"Honolulu PD, HI",01/10/2020 09:18:00 PM +0000,ARSON,M,100,1988
1521971,LHP200110000710,1600 BLOCK DOLE ST,Honolulu_PD_HI_LHP200110000710_050,"Honolulu PD, HI",01/10/2020 09:27:00 PM +0000,BURGLARY,M,100,1989
1521972,LHP200110000745,100 BLOCK HAMAKUA DR,Honolulu_PD_HI_LHP200110000745_141,"Honolulu PD, HI",01/10/2020 09:59:00 PM +0000,VANDALISM,M,100,1990
1521973,LHP200110000783,550300 BLOCK KAM HWY,Honolulu_PD_HI_LHP200110000783_060,"Honolulu PD, HI",01/10/2020 10:19:00 PM +0000,THEFT/LARCENY,M,100,1991
1521974,LHP200110000806,100 BLOCK KAIULANI AVE,Honolulu_PD_HI_LHP200110000806_077,"Honolulu PD, HI",01/10/2020 10:32:00 PM +0000,MOTOR VEHICLE THEFT,M,100,1992
1521975,LHP200110000813,911700 BLOCK PUNAKO ST,Honolulu_PD_HI_LHP200110000813_111,"Honolulu PD, HI",01/10/2020 10:45:00 PM +0000,FRAUD,M,100,1993
1521976,LHP200110000814,1200 BLOCK NUUANU AVE,Honolulu_PD_HI_LHP200110000814_060,"Honolulu PD, HI",01/10/2020 10:39:00 PM +0000,THEFT/LARCENY,M,100,1994
1521977,LHP200110000845,1300 BLOCK PUNCHBOWL ST,Honolulu_PD_HI_LHP200110000845_040,"Honolulu PD, HI",01/10/2020 11:06:00 PM +0000,ASSAULT,M,100,1995
1521978,LHP200110000850,2400 BLOCK KALAKAUA AVE,Honolulu_PD_HI_LHP200110000850_060,"Honolulu PD, HI",01/10/2020 11:09:00 PM +0000,THEFT/LARCENY,M,100,1996
1521979,LHP200110000858,100 BLOCK N KING ST,Honolulu_PD_HI_LHP200110000858_050,"Honolulu PD, HI",01/10/2020 11:12:00 PM +0000,BURGLARY,M,100,1997
1521980,LHP200110000859,700 BLOCK KAUAI ST,Honolulu_PD_HI_LHP200110000859_064,"Honolulu PD, HI",01/10/2020 11:14:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,1998
1521981,LHP200110000864,KAUKOLU ST&KEAUNUI DR,Honolulu_PD_HI_LHP200110000864_060,"Honolulu PD, HI",01/10/2020 11:19:00 PM +0000,THEFT/LARCENY,M,100,1999
1521982,LHP200110000880,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_LHP200110000880_180,"Honolulu PD, HI",01/10/2020 11:29:00 PM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,2000
1521983,LHP200110000900,22ND AVE&DIAMOND HEAD RD,Honolulu_PD_HI_LHP200110000900_064,"Honolulu PD, HI",01/10/2020 11:49:00 PM +0000,VEHICLE BREAK-IN/THEFT,M,100,2001
1521984,LHP200110000905,980900 BLOCK NOELANI ST,Honolulu_PD_HI_LHP200110000905_077,"Honolulu PD, HI",01/10/2020 11:48:00 PM +0000,MOTOR VEHICLE THEFT,M,100,2002
1521985,LHP200110000908,600 BLOCK HOOMALU ST,Honolulu_PD_HI_LHP200110000908_060,"Honolulu PD, HI",01/10/2020 11:50:00 PM +0000,THEFT/LARCENY,M,100,2003
1521986,LHP200110000921,800 BLOCK BISHOP ST,Honolulu_PD_HI_LHP200110000921_060,"Honolulu PD, HI",01/10/2020 11:54:00 PM +0000,THEFT/LARCENY,M,100,2004
1521987,LHP200110000928,KALAKAUA AVE&ULUNIU AVE,Honolulu_PD_HI_LHP200110000928_150,"Honolulu PD, HI",01/10/2020 11:57:00 PM +0000,WEAPONS,M,100,2005
1521988,LHP200110000934,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_LHP200110000934_060,"Honolulu PD, HI",01/11/2020 12:00:00 AM +0000,THEFT/LARCENY,M,100,2006
1521989,LHP200110000943,S BERETANIA ST&PIIKOI ST,Honolulu_PD_HI_LHP200110000943_080,"Honolulu PD, HI",01/11/2020 12:02:00 AM +0000,ASSAULT,M,100,2007
1521990,LHP200110000949,1200 BLOCK WAIMANO HOME RD,Honolulu_PD_HI_LHP200110000949_180,"Honolulu PD, HI",01/11/2020 12:06:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,2008
1521991,LHP200110000965,850200 BLOCK MCARTHUR ST,Honolulu_PD_HI_LHP200110000965_080,"Honolulu PD, HI",01/11/2020 12:12:00 AM +0000,ASSAULT,M,100,2009
1521992,LHP200110000987,400 BLOCK KEAWE ST,Honolulu_PD_HI_LHP200110000987_077,"Honolulu PD, HI",01/11/2020 12:24:00 AM +0000,MOTOR VEHICLE THEFT,M,100,2010
1521993,LHP200110001023,2500 BLOCK SAUL PL,Honolulu_PD_HI_LHP200110001023_110,"Honolulu PD, HI",01/11/2020 12:39:00 AM +0000,FRAUD,M,100,2011
1521994,LHP200110001024,300 BLOCK N CANE ST,Honolulu_PD_HI_LHP200110001024_060,"Honolulu PD, HI",01/11/2020 12:40:00 AM +0000,THEFT/LARCENY,M,100,2012
1521995,LHP200110001027,1600 BLOCK HOOHULU ST,Honolulu_PD_HI_LHP200110001027_080,"Honolulu PD, HI",01/11/2020 12:42:00 AM +0000,ASSAULT,M,100,2013
1521996,LHP200110001032,400 BLOCK HOBRON LN,Honolulu_PD_HI_LHP200110001032_064,"Honolulu PD, HI",01/11/2020 12:43:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,2014
1521997,LHP200110001072,4200 BLOCK WAIALAE AVE,Honolulu_PD_HI_LHP200110001072_060,"Honolulu PD, HI",01/11/2020 12:58:00 AM +0000,THEFT/LARCENY,M,100,2015
1521999,LHP200110001093,400 BLOCK KAM HWY,Honolulu_PD_HI_LHP200110001093_064,"Honolulu PD, HI",01/11/2020 01:09:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,2016
1522000,LHP200110001532,1400 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200110001532_060,"Honolulu PD, HI",01/11/2020 05:00:00 AM +0000,THEFT/LARCENY,M,100,2017
1522001,LHP200110001117,1500 BLOCK KAMINAKA DR,Honolulu_PD_HI_LHP200110001117_060,"Honolulu PD, HI",01/11/2020 01:19:00 AM +0000,THEFT/LARCENY,M,100,2018
1522002,LHP200110001130,200 BLOCK KUULEI RD,Honolulu_PD_HI_LHP200110001130_060,"Honolulu PD, HI",01/11/2020 01:26:00 AM +0000,THEFT/LARCENY,M,100,2019
1522003,LHP200110001134,4200 BLOCK WAIALAE AVE,Honolulu_PD_HI_LHP200110001134_100,"Honolulu PD, HI",01/11/2020 01:27:00 AM +0000,FRAUD,M,100,2020
1522005,LHP200110001170,1600 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200110001170_077,"Honolulu PD, HI",01/11/2020 01:49:00 AM +0000,MOTOR VEHICLE THEFT,M,100,2021
1522006,LHP200110001178,1600 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200110001178_077,"Honolulu PD, HI",01/11/2020 01:54:00 AM +0000,MOTOR VEHICLE THEFT,M,100,2022
1522007,LHP200110001181,1400 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200110001181_060,"Honolulu PD, HI",01/11/2020 01:53:00 AM +0000,THEFT/LARCENY,M,100,2023
1522008,LHP200110001189,100 BLOCK N HOTEL ST,Honolulu_PD_HI_LHP200110001189_030,"Honolulu PD, HI",01/11/2020 02:00:00 AM +0000,ROBBERY,M,100,2024
1522009,LHP200110001194,1400 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200110001194_060,"Honolulu PD, HI",01/11/2020 02:01:00 AM +0000,THEFT/LARCENY,M,100,2025
1522010,LHP200110001217,840700 BLOCK KILI DR,Honolulu_PD_HI_LHP200110001217_110,"Honolulu PD, HI",01/11/2020 02:13:00 AM +0000,FRAUD,M,100,2026
1522011,LHP200110001223,951100 BLOCK KAAPEHA ST,Honolulu_PD_HI_LHP200110001223_064,"Honolulu PD, HI",01/11/2020 02:16:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,2027
1522012,LHP200110001235,1400 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200110001235_060,"Honolulu PD, HI",01/11/2020 02:23:00 AM +0000,THEFT/LARCENY,M,100,2028
1522013,LHP200110001253,4300 BLOCK LAWEHANA ST,Honolulu_PD_HI_LHP200110001253_060,"Honolulu PD, HI",01/11/2020 02:30:00 AM +0000,THEFT/LARCENY,M,100,2029
1522014,LHP200110001262,900 BLOCK N KING ST,Honolulu_PD_HI_LHP200110001262_080,"Honolulu PD, HI",01/11/2020 02:31:00 AM +0000,ASSAULT,M,100,2030
1522015,LHP200110001272,3000 BLOCK WOOLSEY PL,Honolulu_PD_HI_LHP200110001272_060,"Honolulu PD, HI",01/11/2020 02:39:00 AM +0000,THEFT/LARCENY,M,100,2031
1522016,LHP200110001281,S BERETANIA ST&FORT ST,Honolulu_PD_HI_LHP200110001281_210,"Honolulu PD, HI",01/11/2020 02:42:00 AM +0000,DUI,M,100,2032
1522017,LHP200110001301,1400 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200110001301_060,"Honolulu PD, HI",01/11/2020 02:47:00 AM +0000,THEFT/LARCENY,M,100,2033
1522018,LHP200110001313,1900 BLOCK DUDOIT LN,Honolulu_PD_HI_LHP200110001313_080,"Honolulu PD, HI",01/11/2020 02:51:00 AM +0000,ASSAULT,M,100,2034
1522019,LHP200110001315,1300 BLOCK WILDER AVE,Honolulu_PD_HI_LHP200110001315_077,"Honolulu PD, HI",01/11/2020 02:49:00 AM +0000,MOTOR VEHICLE THEFT,M,100,2035
1522020,LHP200110001328,460000 BLOCK KAM HWY,Honolulu_PD_HI_LHP200110001328_080,"Honolulu PD, HI",01/11/2020 03:01:00 AM +0000,ASSAULT,M,100,2036
1522021,LHP200110001338,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_LHP200110001338_060,"Honolulu PD, HI",01/11/2020 02:57:00 AM +0000,THEFT/LARCENY,M,100,2037
1522022,LHP200110001341,911000 BLOCK KAUNOLU ST,Honolulu_PD_HI_LHP200110001341_140,"Honolulu PD, HI",01/11/2020 03:08:00 AM +0000,VANDALISM,M,100,2038
1522023,LHP200110001347,0 BLOCK N KING ST,Honolulu_PD_HI_LHP200110001347_220,"Honolulu PD, HI",01/11/2020 03:12:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,2039
1522024,LHP200110001350,100 BLOCK KAIULANI AVE,Honolulu_PD_HI_LHP200110001350_060,"Honolulu PD, HI",01/11/2020 03:13:00 AM +0000,THEFT/LARCENY,M,100,2040
1522025,LHP200110001357,1300 BLOCK PUNAHOU ST,Honolulu_PD_HI_LHP200110001357_077,"Honolulu PD, HI",01/11/2020 03:13:00 AM +0000,MOTOR VEHICLE THEFT,M,100,2041
1522026,LHP200110001363,1900 BLOCK ALA MOANA,Honolulu_PD_HI_LHP200110001363_064,"Honolulu PD, HI",01/11/2020 03:24:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,2042
1522027,LHP200110001384,800 BLOCK LUKEPANE AVE,Honolulu_PD_HI_LHP200110001384_077,"Honolulu PD, HI",01/11/2020 03:31:00 AM +0000,MOTOR VEHICLE THEFT,M,100,2043
1522028,LHP200110001400,850100 BLOCK FARRINGTON HWY,Honolulu_PD_HI_LHP200110001400_064,"Honolulu PD, HI",01/11/2020 03:47:00 AM +0000,VEHICLE BREAK-IN/THEFT,M,100,2044
1522029,LHP200110001414,550500 BLOCK KAM HWY,Honolulu_PD_HI_LHP200110001414_060,"Honolulu PD, HI",01/11/2020 03:55:00 AM +0000,THEFT/LARCENY,M,100,2045
1522030,LHP200110001417,1500 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_LHP200110001417_060,"Honolulu PD, HI",01/11/2020 03:57:00 AM +0000,THEFT/LARCENY,M,100,2046
1522031,LHP200110001422,800 BLOCK CALIFORNIA AVE,Honolulu_PD_HI_LHP200110001422_060,"Honolulu PD, HI",01/11/2020 04:00:00 AM +0000,THEFT/LARCENY,M,100,2047
1522032,LHP200110001461,800 BLOCK IWILEI RD,Honolulu_PD_HI_LHP200110001461_140,"Honolulu PD, HI",01/11/2020 04:17:00 AM +0000,VANDALISM,M,100,2048
1522033,LHP200110001478,911000 BLOCK LIPO ST,Honolulu_PD_HI_LHP200110001478_111,"Honolulu PD, HI",01/11/2020 04:26:00 AM +0000,FRAUD,M,100,2049
1522034,LHP200110001516,540300 BLOCK KAM HWY,Honolulu_PD_HI_LHP200110001516_210,"Honolulu PD, HI",01/11/2020 04:50:00 AM +0000,DUI,M,100,2050
1522035,LHP200110001520,KUILEI ST&UNIVERSITY AVE,Honolulu_PD_HI_LHP200110001520_060,"Honolulu PD, HI",01/11/2020 04:53:00 AM +0000,THEFT/LARCENY,T,100,2051
1522036,LHP200110001571,1700 BLOCK CALIFORNIA AVE,Honolulu_PD_HI_LHP200110001571_050,"Honolulu PD, HI",01/11/2020 05:17:00 AM +0000,BURGLARY,M,100,2052
1522037,LHP200110001574,470400 BLOCK HUI IWA ST,Honolulu_PD_HI_LHP200110001574_050,"Honolulu PD, HI",01/11/2020 05:19:00 AM +0000,BURGLARY,M,100,2053
1522038,LHP200110001583,0 BLOCK MERCHANT ST,Honolulu_PD_HI_LHP200110001583_220,"Honolulu PD, HI",01/11/2020 05:25:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,M,100,2054
